movieId,title,year,genres,imdbId,tmdbId,tags,ratings
49389,The Great Train Robbery ,1903,Crime|Western,439,5698.0,,"[[177, 4.0], [567, 1.0]]"
49396,Tenacious D in The Pick of Destiny ,2006,Adventure|Comedy|Musical,365830,2179.0,,"[[111, 4.0], [222, 3.0], [232, 3.5], [249, 4.0], [298, 3.0], [307, 2.5], [318, 3.5], [380, 4.0], [414, 3.5]]"
49524,"Nativity Story, The ",2006,Drama,762121,2447.0,,"[[140, 3.5], [474, 3.5]]"
49530,Blood Diamond ,2006,Action|Adventure|Crime|Drama|Thriller|War,450259,1372.0,"[[62, 'Africa'], [62, 'corruption'], [62, 'Jennifer Connelly'], [62, 'justice'], [62, 'Leonardo DiCaprio']]","[[28, 4.5], [41, 4.0], [47, 3.0], [52, 5.0], [62, 4.5], [68, 3.0], [80, 4.0], [105, 3.5], [140, 4.0], [166, 4.0], [177, 4.0], [200, 4.0], [211, 4.0], [213, 4.0], [232, 4.0], [239, 4.0], [249, 3.5], [254, 4.0], [274, 4.0], [280, 4.5], [282, 4.5], [292, 2.5], [305, 4.5], [307, 4.5], [318, 3.5], [326, 5.0], [328, 2.0], [331, 3.5], [339, 4.0], [352, 5.0], [357, 4.0], [381, 4.5], [408, 4.0], [414, 4.0], [417, 4.0], [432, 2.5], [448, 3.0], [466, 4.0], [480, 4.5], [484, 4.5], [495, 4.5], [528, 2.5], [551, 4.0], [553, 4.0], [560, 3.5], [561, 3.0], [570, 3.5], [573, 4.0], [590, 3.0], [596, 2.5], [600, 1.0], [606, 3.5], [610, 3.0]]"
49647,Charlotte's Web ,2006,Children|Comedy|Drama|Fantasy,413895,9986.0,,"[[382, 3.5], [474, 4.0], [567, 2.5]]"
49649,Eragon ,2006,Action|Adventure|Fantasy,449010,2486.0,,"[[62, 1.5], [129, 2.5], [177, 1.0], [249, 2.5], [380, 3.0], [381, 2.5], [414, 1.5], [448, 1.0], [480, 2.5], [556, 4.5], [605, 3.0], [606, 2.5]]"
49651,Rocky Balboa ,2006,Action|Drama,479143,1246.0,,"[[18, 3.5], [28, 2.5], [52, 4.5], [68, 3.0], [222, 2.0], [232, 2.5], [249, 3.5], [298, 3.0], [305, 4.0], [380, 5.0], [414, 4.0], [480, 4.0], [580, 2.0], [590, 3.0]]"
49666,Fur: An Imaginary Portrait of Diane Arbus ,2006,Drama|Fantasy|Romance,422295,18615.0,,"[[474, 3.0]]"
49688,"Dam Busters, The ",1955,Action|Drama|War,46889,13210.0,,"[[448, 4.0]]"
49735,Another Gay Movie ,2006,Comedy,443431,12795.0,,"[[89, 3.5]]"
49772,"Painted Veil, The ",2006,Drama|Romance,446755,14202.0,,"[[68, 2.5], [74, 4.0], [474, 4.5], [578, 5.0]]"
49793,We Are Marshall ,2006,Drama,758794,11170.0,,"[[232, 3.5], [414, 4.0]]"
49822,"Good Shepherd, The ",2006,Drama|Thriller,343737,1247.0,,"[[28, 3.0], [232, 3.0], [249, 3.5], [282, 4.0], [361, 1.5], [414, 4.0], [448, 3.0]]"
49824,Dreamgirls ,2006,Drama|Musical,443489,1125.0,,"[[7, 3.0], [47, 2.5], [249, 3.5], [414, 2.5], [489, 4.0]]"
49910,Freedom Writers ,2007,Drama,463998,1646.0,,"[[140, 2.5], [232, 4.0], [414, 3.5], [548, 5.0]]"
49917,When the Levees Broke: A Requiem in Four Acts ,2006,Documentary,783612,58923.0,,"[[318, 4.0]]"
49932,Inland Empire ,2006,Drama|Mystery|Thriller,460829,1730.0,,"[[187, 4.0], [246, 4.5], [380, 1.0], [387, 3.5], [405, 5.0], [610, 4.0]]"
49957,"History Boys, The ",2006,Comedy|Drama,464049,8618.0,,"[[414, 3.0], [474, 3.0]]"
49961,Notes on a Scandal ,2006,Drama,465551,1259.0,,"[[28, 3.0], [68, 4.0], [232, 4.0], [474, 4.0]]"
50003,DOA: Dead or Alive ,2006,Action|Adventure,398913,9053.0,,"[[382, 3.0], [599, 1.0]]"
50005,Curse of the Golden Flower (Man cheng jin dai huang jin jia) ,2006,Action|Drama,473444,1494.0,,"[[232, 3.0], [448, 2.5], [599, 2.0]]"
50064,"Good German, The ",2006,Drama|Mystery|Thriller,452624,182.0,,"[[448, 3.0]]"
50068,Letters from Iwo Jima ,2006,Drama|War,498380,1251.0,,"[[28, 3.0], [68, 3.0], [74, 3.5], [140, 3.5], [199, 3.5], [232, 3.0], [249, 4.0], [282, 4.5], [326, 4.5], [339, 4.5], [414, 4.0], [448, 4.0], [462, 3.5], [474, 3.5], [573, 3.0], [590, 4.0], [606, 4.0]]"
50147,Black Christmas ,2006,Action|Horror|Thriller,454082,9656.0,,"[[274, 2.0]]"
50158,Stomp the Yard ,2007,Drama|Musical,775539,1931.0,,"[[232, 2.5], [414, 2.5]]"
50160,Miss Potter ,2006,Drama,482546,13967.0,,"[[474, 3.5], [517, 4.0]]"
50189,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) ,2006,Comedy|Romance,808146,8275.0,,"[[21, 2.0], [111, 0.5], [606, 1.0]]"
50274,Venus ,2006,Drama|Romance,489327,13771.0,,"[[74, 4.0], [474, 3.0]]"
50354,The Return of Don Camillo ,1953,Comedy,45081,11578.0,,"[[606, 3.0]]"
50356,The Little World of Don Camillo ,1952,Comedy,43918,11972.0,,"[[606, 3.0]]"
50440,Primeval ,2007,Horror|Thriller,772193,4283.0,,"[[274, 2.0]]"
50442,Alpha Dog ,2007,Crime|Drama,426883,7457.0,,"[[28, 2.0], [200, 2.0], [249, 3.5], [280, 4.0], [305, 4.0], [307, 2.0], [414, 3.5], [484, 4.0]]"
50445,"Hitcher, The ",2007,Action|Horror|Thriller,455960,8398.0,,"[[232, 2.5], [351, 2.5]]"
50514,After the Wedding (Efter brylluppet) ,2006,Drama,457655,3549.0,,"[[474, 3.5]]"
50601,Bridge to Terabithia ,2007,Adventure|Children|Fantasy,398808,1265.0,,"[[73, 4.0], [200, 0.5], [232, 3.5], [334, 3.5], [380, 3.0], [381, 3.5], [448, 1.5], [509, 2.5], [511, 3.0]]"
50610,Beer League ,2006,Comedy,453453,14137.0,,"[[298, 4.0]]"
50613,Dead Meat ,2004,Horror,369359,15689.0,,"[[89, 4.5]]"
50658,49 Up ,2005,Documentary,473434,13365.0,,"[[68, 4.0], [600, 4.0]]"
50685,Waitress ,2007,Comedy|Drama|Romance,473308,10758.0,,"[[68, 4.5], [73, 3.5], [177, 4.0], [232, 3.5], [474, 4.0], [509, 3.5]]"
50740,Seven Up! ,1964,Documentary,58578,51863.0,,"[[68, 3.5], [474, 4.0], [600, 4.0]]"
50792,Catch and Release ,2006,Comedy|Drama|Romance,395495,13668.0,,"[[414, 2.0], [448, 2.5]]"
50794,Smokin' Aces ,2006,Action|Crime|Drama|Thriller,475394,7516.0,,"[[52, 4.5], [105, 4.5], [219, 2.0], [232, 3.0], [249, 3.5], [274, 3.0], [307, 3.0], [380, 2.0], [414, 2.5], [610, 3.0]]"
50796,Blood and Chocolate ,2007,Drama|Fantasy|Horror|Romance,397044,10075.0,,"[[509, 2.0], [605, 2.0]]"
50798,Epic Movie ,2007,Adventure|Comedy,799949,9760.0,,"[[232, 1.5], [249, 1.0], [307, 0.5], [464, 1.5]]"
50800,"Messengers, The ",2007,Drama|Horror|Thriller,425430,9966.0,,"[[274, 3.0], [387, 2.0]]"
50802,Because I Said So ,2007,Comedy|Drama|Romance,490084,1257.0,,"[[200, 3.0], [509, 3.5], [563, 2.5]]"
50804,Hannibal Rising ,2007,Drama|Horror|Thriller,367959,1248.0,,"[[62, 5.0], [387, 2.5], [414, 3.0]]"
50806,Norbit ,2007,Comedy|Romance,477051,9757.0,,"[[68, 1.0]]"
50842,"Boss of It All, The (Direktøren for det hele) ",2006,Comedy|Drama,469754,5206.0,,"[[125, 4.5], [606, 4.5]]"
50851,Cocaine Cowboys ,2006,Documentary,380268,14761.0,,"[[419, 4.0], [553, 5.0]]"
50872,Ratatouille ,2007,Animation|Children|Drama,382932,2062.0,"[[291, 'a clever chef rat'], [291, 'inspirational'], [567, 'clever'], [567, 'inspirational']]","[[15, 3.0], [18, 3.5], [21, 3.5], [22, 1.5], [41, 4.0], [45, 5.0], [50, 3.0], [52, 4.0], [63, 2.5], [68, 4.0], [89, 5.0], [98, 5.0], [103, 4.0], [104, 3.5], [105, 4.0], [111, 3.0], [119, 4.0], [124, 4.5], [132, 3.5], [141, 3.0], [148, 3.0], [177, 4.0], [200, 4.5], [210, 4.0], [212, 3.0], [219, 4.5], [220, 4.5], [230, 3.5], [232, 4.0], [239, 4.0], [249, 4.5], [251, 2.5], [252, 4.5], [272, 3.5], [274, 3.5], [282, 5.0], [288, 4.0], [291, 5.0], [292, 4.0], [298, 2.5], [306, 3.5], [308, 4.0], [331, 4.0], [334, 4.0], [343, 3.5], [365, 2.5], [381, 3.5], [401, 4.0], [414, 4.0], [426, 3.0], [434, 4.0], [448, 3.0], [459, 4.0], [466, 4.5], [483, 5.0], [484, 5.0], [487, 3.0], [491, 4.0], [495, 4.5], [509, 3.5], [514, 4.0], [525, 3.5], [534, 4.0], [539, 5.0], [543, 5.0], [561, 3.0], [567, 4.0], [586, 5.0], [599, 3.0], [601, 5.0], [606, 4.0], [610, 5.0]]"
50912,"Paris, I Love You (Paris, je t'aime) ",2006,Romance,401711,2266.0,,"[[103, 3.5], [280, 4.0], [298, 2.5], [381, 2.0], [432, 2.5], [483, 3.0], [489, 3.5], [599, 2.5]]"
50923,"Astronaut Farmer, The ",2007,Drama,469263,5172.0,,"[[232, 2.0], [414, 2.5]]"
50942,"Wake Up, Ron Burgundy ",2004,Comedy,423505,9965.0,,"[[564, 3.5]]"
50954,It's a Boy Girl Thing ,2006,Comedy|Romance,482527,37725.0,,"[[490, 1.0], [563, 1.0]]"
50999,"Ugly Duckling and Me!, The ",2006,Animation|Comedy,396042,13517.0,,"[[89, 5.0]]"
51024,The Odyssey ,1997,Adventure|Drama|Fantasy,118414,17266.0,,"[[534, 4.0], [599, 2.0], [605, 3.5]]"
51037,Unknown ,2006,Drama|Mystery|Thriller,450340,9828.0,,"[[249, 3.5], [274, 2.0], [528, 3.5], [606, 3.0]]"
51077,Ghost Rider ,2007,Action|Fantasy|Thriller,259324,1250.0,,"[[52, 3.0], [119, 3.5], [380, 3.0], [387, 1.5], [414, 2.5], [489, 1.0], [514, 2.0], [567, 1.0], [590, 2.0], [596, 3.0], [599, 2.5], [610, 2.0]]"
51080,Breach ,2007,Drama|Thriller,401997,4169.0,,"[[28, 2.0], [45, 4.5], [80, 4.0], [166, 4.5], [387, 3.0], [414, 4.0], [551, 4.5], [599, 2.0]]"
51082,Tyler Perry's Daddy's Little Girls ,2007,Comedy|Romance,778661,16555.0,,"[[232, 2.0]]"
51084,Music and Lyrics ,2007,Comedy|Romance,758766,11172.0,,"[[21, 3.5], [68, 3.5], [177, 3.0], [232, 3.5], [298, 0.5], [305, 3.5], [381, 4.0], [414, 3.0], [560, 3.0], [564, 3.5]]"
51086,"Number 23, The ",2007,Drama|Mystery|Thriller,481369,3594.0,,"[[62, 3.5], [111, 0.5], [166, 3.0], [177, 2.0], [232, 2.5], [233, 2.5], [249, 3.5], [352, 4.0], [380, 3.0], [414, 3.0], [477, 4.0], [511, 4.0], [560, 3.0], [606, 2.5]]"
51088,Reno 911!: Miami ,2007,Comedy,499554,10090.0,,"[[226, 4.0], [232, 2.0]]"
51091,Black Snake Moan ,2006,Drama,462200,7874.0,,"[[274, 4.0], [307, 3.0], [414, 4.0], [599, 3.0]]"
51167,My Father and My Son (Babam ve oglum) ,2005,Drama,476735,13393.0,,"[[89, 4.5]]"
51174,Factory Girl ,2006,Drama,432402,12271.0,,"[[318, 3.5]]"
51255,Hot Fuzz ,2007,Action|Comedy|Crime|Mystery,425112,4638.0,"[[327, 'british comedy']]","[[28, 1.0], [52, 5.0], [63, 5.0], [66, 4.0], [68, 4.0], [73, 4.5], [105, 3.5], [122, 5.0], [139, 2.0], [141, 5.0], [166, 3.5], [199, 4.0], [200, 5.0], [204, 4.5], [209, 4.5], [212, 4.5], [219, 5.0], [226, 4.5], [232, 3.5], [249, 3.5], [274, 5.0], [279, 4.0], [298, 2.0], [305, 4.0], [307, 3.5], [318, 4.0], [327, 3.5], [328, 5.0], [331, 4.0], [339, 2.5], [343, 4.0], [356, 4.5], [365, 4.0], [380, 5.0], [387, 3.5], [393, 4.5], [414, 3.5], [434, 3.5], [441, 5.0], [448, 4.5], [460, 4.5], [462, 3.5], [477, 4.5], [480, 4.0], [483, 5.0], [484, 4.0], [489, 4.5], [517, 1.0], [522, 4.0], [526, 4.5], [534, 4.5], [543, 3.0], [551, 3.5], [560, 4.0], [561, 4.0], [567, 3.0], [573, 4.5], [596, 4.5], [599, 3.0], [608, 4.5], [610, 5.0]]"
51314,Golden Door (Nuovomondo) ,2006,Adventure|Drama|Romance,465188,1993.0,,"[[606, 4.5]]"
51357,Citizen X ,1995,Crime|Drama|Thriller,112681,12554.0,,"[[18, 4.0]]"
51412,Next ,2007,Action|Sci-Fi|Thriller,435705,1738.0,,"[[232, 3.0], [249, 3.5], [274, 3.5], [298, 0.5], [305, 4.0], [318, 3.5], [352, 3.0], [359, 3.5], [387, 2.5], [414, 2.0], [448, 1.0], [534, 3.5], [561, 1.5], [580, 4.5]]"
51471,Amazing Grace ,2006,Drama|Romance,454776,15163.0,,"[[28, 3.0]]"
51498,2001 Maniacs ,2005,Comedy|Horror,264323,10845.0,,"[[274, 3.5], [610, 3.0]]"
51540,Zodiac ,2007,Crime|Drama|Thriller,443706,1949.0,,"[[18, 4.5], [22, 0.5], [28, 2.0], [29, 4.0], [62, 4.5], [68, 3.0], [73, 4.5], [74, 4.0], [105, 4.0], [122, 5.0], [123, 4.0], [187, 3.0], [212, 4.0], [232, 4.0], [249, 4.5], [274, 3.0], [298, 3.0], [305, 4.0], [307, 3.0], [317, 4.0], [318, 4.0], [322, 3.5], [332, 3.5], [339, 5.0], [352, 4.5], [357, 4.0], [362, 4.5], [387, 3.0], [414, 3.5], [424, 3.0], [448, 4.0], [474, 4.0], [477, 4.0], [489, 4.0], [495, 2.5], [561, 3.5], [599, 3.0], [610, 5.0]]"
51545,Pusher III: I'm the Angel of Death ,2005,Action|Comedy|Drama|Horror|Thriller,425379,11330.0,,"[[599, 2.5]]"
51562,Babylon 5: The Gathering ,1993,Sci-Fi,106336,10942.0,,"[[210, 4.0]]"
51573,Meshes of the Afternoon ,1943,Fantasy,36154,27040.0,,"[[567, 3.0]]"
51575,Wild Hogs ,2007,Adventure|Comedy,486946,11199.0,,"[[89, 2.0], [111, 3.0], [232, 2.5], [414, 2.5], [599, 1.5]]"
51662,300 ,2007,Action|Fantasy|War|IMAX,416449,1271.0,,"[[10, 3.0], [18, 3.5], [21, 3.5], [24, 4.0], [28, 4.5], [41, 2.0], [51, 5.0], [52, 5.0], [62, 4.5], [68, 4.0], [76, 3.0], [80, 4.5], [83, 1.5], [86, 1.5], [92, 4.5], [105, 4.5], [111, 4.0], [119, 5.0], [141, 2.5], [146, 3.0], [153, 0.5], [166, 4.0], [177, 2.0], [187, 2.5], [200, 5.0], [212, 3.5], [213, 3.5], [219, 4.0], [220, 4.5], [223, 3.0], [230, 3.5], [232, 5.0], [239, 4.0], [247, 5.0], [249, 5.0], [272, 3.5], [274, 4.0], [280, 3.5], [281, 4.5], [282, 3.5], [298, 3.0], [305, 3.0], [307, 3.5], [318, 3.5], [351, 4.0], [352, 4.0], [354, 3.5], [356, 3.0], [361, 3.5], [365, 3.5], [377, 3.5], [380, 4.0], [381, 3.5], [387, 3.5], [408, 4.0], [413, 5.0], [414, 4.0], [420, 3.5], [432, 4.0], [434, 3.5], [438, 5.0], [448, 3.0], [477, 4.5], [480, 4.0], [483, 4.0], [484, 3.0], [489, 4.0], [509, 3.5], [522, 1.0], [525, 3.5], [534, 4.0], [560, 3.5], [561, 3.5], [573, 4.5], [580, 5.0], [590, 3.5], [599, 3.0], [605, 3.0], [608, 5.0], [610, 4.0]]"
51666,"Abandoned, The ",2006,Horror|Mystery|Thriller,475937,10790.0,,"[[610, 2.0]]"
51694,Starter for 10 ,2006,Drama|Romance,477095,14055.0,,"[[414, 3.5]]"
51698,"Last Mimzy, The ",2007,Adventure|Children|Sci-Fi,768212,2267.0,,"[[232, 2.5], [381, 3.5]]"
51705,Priceless (Hors de prix) ,2006,Comedy|Romance,482088,6691.0,,"[[10, 4.5], [280, 4.0]]"
51709,"Host, The (Gwoemul) ",2006,Comedy|Drama|Horror|Sci-Fi|Thriller,468492,1255.0,,"[[68, 3.5], [274, 3.5], [380, 4.0], [387, 4.0], [477, 5.0], [599, 3.0], [610, 5.0]]"
51834,Becoming Jane ,2007,Drama|Romance,416508,2977.0,,"[[10, 1.5], [68, 3.0], [414, 3.0], [506, 3.0], [509, 4.0], [605, 3.0]]"
51884,"Namesake, The ",2006,Drama|Romance,433416,16727.0,,"[[68, 3.0], [474, 4.0], [606, 4.0]]"
51903,I Think I Love My Wife ,2007,Comedy|Drama|Romance,770772,14434.0,,"[[608, 2.5]]"
51925,Premonition ,2007,Drama|Fantasy|Mystery|Thriller,477071,9963.0,,"[[177, 3.5], [232, 3.5], [249, 3.5]]"
51927,Dead Silence ,2007,Horror|Mystery|Thriller,455760,14001.0,,"[[380, 3.0], [610, 3.5]]"
51931,Reign Over Me ,2007,Drama,490204,2355.0,,"[[47, 5.0], [232, 4.0], [307, 5.0], [414, 3.5], [599, 3.0]]"
51933,Pride ,2007,Drama,475355,16385.0,,"[[232, 2.5]]"
51935,Shooter ,2007,Action|Drama|Thriller,822854,7485.0,,"[[28, 2.5], [68, 3.5], [80, 4.5], [111, 3.0], [166, 4.5], [196, 4.5], [212, 4.0], [213, 3.5], [232, 4.0], [249, 4.0], [274, 4.0], [279, 3.0], [305, 4.0], [307, 4.0], [318, 3.0], [334, 3.5], [413, 5.0], [414, 3.5], [519, 5.0], [551, 4.0], [573, 4.5], [580, 5.0], [590, 3.0], [608, 4.0], [610, 3.0]]"
51937,"Hills Have Eyes II, The ",2007,Horror|Thriller,800069,9793.0,,"[[232, 3.0], [274, 2.0]]"
51939,TMNT (Teenage Mutant Ninja Turtles) ,2007,Action|Adventure|Animation|Children|Comedy|Fantasy,453556,1273.0,,"[[177, 2.5], [380, 3.0], [382, 3.5], [387, 3.0], [477, 4.0], [610, 2.5]]"
52042,Black Book (Zwartboek) ,2006,Drama|Thriller|War,389557,9075.0,,"[[28, 2.5]]"
52241,"Lookout, The ",2007,Crime|Drama|Thriller,427470,8270.0,,"[[28, 2.0], [307, 4.0], [387, 3.5], [414, 3.5], [599, 2.5], [610, 4.0]]"
52245,Blades of Glory ,2007,Comedy|Romance,445934,9955.0,,"[[52, 4.0], [68, 4.5], [73, 4.0], [111, 3.5], [177, 2.0], [232, 3.0], [280, 2.5], [298, 0.5], [307, 3.0], [414, 2.5], [419, 3.5], [420, 3.5], [448, 3.0], [484, 4.0], [509, 2.5], [608, 3.0], [610, 3.5]]"
52279,Are We Done Yet? ,2007,Comedy,422774,10172.0,,"[[382, 1.5]]"
52281,Grindhouse ,2007,Action|Crime|Horror|Sci-Fi|Thriller,462322,253768.0,,"[[22, 0.5], [28, 2.5], [52, 4.0], [74, 2.5], [76, 3.5], [105, 5.0], [111, 3.0], [122, 5.0], [132, 4.0], [139, 1.5], [177, 2.5], [219, 4.5], [249, 4.0], [274, 4.0], [298, 2.0], [305, 5.0], [307, 4.0], [328, 2.0], [380, 4.0], [387, 4.0], [414, 3.5], [533, 5.0], [560, 4.0], [561, 2.5], [590, 3.0], [599, 3.0], [610, 4.0]]"
52283,"Reaping, The ",2007,Horror|Thriller,444682,1683.0,,"[[232, 2.5], [414, 3.0], [610, 2.0]]"
52287,Meet the Robinsons ,2007,Action|Adventure|Animation|Children|Comedy|Sci-Fi,396555,1267.0,"[[161, 'Something for everyone in this one... saw it without and plan on seeing it with kids!']]","[[68, 2.0], [104, 4.0], [161, 4.0], [232, 3.5], [307, 3.5], [381, 3.0], [401, 4.0], [534, 4.0], [563, 3.5], [586, 4.5], [590, 3.0]]"
52299,American Hardcore ,2006,Documentary,419434,16018.0,,"[[414, 3.5]]"
52319,Inglorious Bastards (Quel maledetto treno blindato) ,1978,Action|Adventure|Drama|War,76584,22311.0,,"[[122, 4.5], [227, 4.0], [288, 4.5], [298, 3.0], [339, 4.0], [495, 4.5], [517, 0.5]]"
52328,Sunshine ,2007,Adventure|Drama|Sci-Fi|Thriller,448134,1272.0,,"[[28, 2.5], [52, 5.0], [125, 2.5], [187, 3.0], [232, 3.0], [274, 3.0], [298, 3.0], [343, 5.0], [352, 5.0], [358, 4.0], [560, 3.5], [570, 3.5], [599, 4.0], [610, 4.0]]"
52375,"Hoax, The ",2007,Crime|Drama,462338,9903.0,,"[[307, 3.5], [414, 3.5]]"
52435,How the Grinch Stole Christmas! ,1966,Animation|Comedy|Fantasy|Musical,60345,13377.0,,"[[68, 3.5], [274, 3.5], [307, 4.0], [356, 1.5], [357, 3.5], [462, 4.0], [514, 5.0], [517, 3.0], [590, 4.5], [600, 4.0], [605, 3.0]]"
52458,Disturbia ,2007,Drama|Thriller,486822,8271.0,,"[[68, 4.5], [177, 2.5], [232, 3.5], [249, 4.0], [274, 2.5], [298, 2.5], [307, 2.5], [414, 3.0], [573, 3.5], [610, 3.0]]"
52462,Aqua Teen Hunger Force Colon Movie Film for Theaters ,2007,Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi,455326,13158.0,,"[[387, 3.0]]"
52579,"Vie en Rose, La (Môme, La) ",2007,Drama|Musical,450188,1407.0,,"[[351, 3.5], [560, 3.0]]"
52604,Fracture ,2007,Crime|Drama|Mystery|Thriller,488120,6145.0,"[[18, 'Anthony Hopkins'], [18, 'courtroom drama'], [18, 'twist ending']]","[[18, 4.5], [28, 2.0], [62, 4.5], [80, 4.5], [177, 3.5], [232, 3.5], [307, 4.5], [359, 4.0], [387, 2.5], [414, 4.0], [561, 3.5], [610, 3.0]]"
52644,Vacancy ,2007,Horror|Thriller,452702,10294.0,,"[[387, 4.0], [610, 3.5]]"
52668,In the Land of Women ,2007,Comedy|Drama|Romance,419843,13067.0,,"[[414, 4.0], [578, 4.0]]"
52694,Mr. Bean's Holiday ,2007,Comedy,453451,1268.0,,"[[177, 3.0], [380, 4.0], [509, 3.0], [517, 1.5]]"
52712,"Invisible, The ",2007,Crime|Drama|Fantasy|Mystery|Thriller,435670,9785.0,"[[573, 'HORRIBLE ACTING'], [573, 'interesting']]","[[232, 3.0], [414, 3.5], [573, 0.5]]"
52715,Kickin It Old Skool ,2007,Comedy,772178,13280.0,,"[[230, 2.0]]"
52722,Spider-Man 3 ,2007,Action|Adventure|Sci-Fi|Thriller|IMAX,413300,559.0,,"[[51, 3.5], [62, 4.0], [68, 3.0], [73, 5.0], [104, 3.0], [114, 4.5], [119, 3.5], [139, 1.0], [177, 1.0], [210, 4.0], [219, 2.5], [232, 3.0], [239, 3.5], [246, 3.0], [249, 3.5], [274, 3.5], [288, 3.5], [298, 2.5], [307, 3.5], [339, 3.5], [354, 4.0], [380, 3.0], [381, 1.0], [387, 3.5], [393, 2.5], [400, 2.5], [414, 3.0], [448, 3.0], [466, 3.5], [475, 4.5], [477, 3.5], [483, 1.5], [489, 2.5], [509, 1.0], [523, 4.5], [534, 3.5], [561, 2.0], [567, 2.5], [573, 2.5], [590, 3.0], [596, 2.5], [599, 2.5], [606, 2.0], [610, 3.5]]"
52724,Lucky You ,2007,Comedy|Drama,338216,1950.0,,"[[414, 3.0]]"
52730,It's a Very Merry Muppet Christmas Movie ,2002,Children|Comedy,329737,13352.0,,"[[21, 0.5], [448, 2.5]]"
52767,21 Up ,1977,Documentary,75610,20553.0,,"[[68, 4.0], [474, 4.0], [600, 4.0]]"
52784,Sharkwater ,2006,Documentary,856008,13894.0,,"[[414, 4.0]]"
52831,Maniac Cop ,1988,Action|Crime|Horror|Thriller,95583,14240.0,,"[[610, 3.5]]"
52867,"Ex, The ",2007,Comedy|Romance,458364,13171.0,,"[[307, 4.0]]"
52885,Paprika (Papurika) ,2006,Animation|Mystery|Sci-Fi,851578,4977.0,"[[477, 'dreamlike']]","[[50, 3.0], [246, 5.0], [274, 3.5], [298, 4.0], [318, 3.0], [477, 4.5], [483, 5.0], [489, 3.0], [599, 3.0]]"
52950,Day Watch (Dnevnoy dozor) ,2006,Action|Fantasy|Horror|Thriller,409904,2269.0,,"[[380, 2.0], [610, 3.0]]"
52952,This Is England ,2006,Drama,480025,11798.0,,"[[28, 3.5], [74, 4.5], [334, 3.5], [343, 4.0], [380, 4.0], [474, 4.0], [489, 3.5], [610, 5.0]]"
52967,Away from Her ,2006,Drama,491747,1919.0,,"[[74, 4.5], [359, 3.0], [414, 3.0], [474, 4.0]]"
52973,Knocked Up ,2007,Comedy|Drama|Romance,478311,4964.0,,"[[21, 3.5], [24, 3.5], [41, 3.5], [51, 4.5], [52, 4.5], [68, 5.0], [73, 4.0], [89, 2.0], [111, 3.5], [125, 4.5], [141, 3.0], [177, 3.5], [200, 4.0], [212, 3.0], [219, 3.5], [226, 4.5], [230, 3.0], [232, 4.0], [239, 3.5], [249, 4.0], [274, 3.5], [280, 5.0], [282, 4.0], [298, 3.0], [306, 2.0], [307, 4.0], [318, 3.5], [331, 4.0], [334, 3.0], [352, 3.5], [354, 4.0], [356, 3.5], [357, 4.0], [361, 4.0], [365, 3.5], [369, 4.0], [387, 3.5], [414, 4.0], [480, 4.5], [483, 2.5], [484, 4.0], [495, 4.5], [506, 3.5], [509, 2.5], [525, 3.5], [534, 4.0], [560, 2.5], [561, 2.5], [564, 3.0], [573, 5.0], [599, 2.5], [610, 5.0]]"
52975,Hairspray ,2007,Comedy|Drama|Musical,427327,2976.0,,"[[68, 3.5], [73, 3.5], [98, 4.0], [104, 4.0], [232, 4.0], [307, 2.0], [356, 3.0], [381, 4.0], [414, 3.5], [448, 3.5], [474, 3.5], [506, 3.0], [509, 3.5], [525, 4.0], [563, 3.5]]"
53000,28 Weeks Later ,2007,Horror|Sci-Fi|Thriller,463854,1562.0,,"[[63, 2.0], [68, 4.5], [80, 4.0], [105, 4.0], [122, 3.5], [139, 1.5], [158, 4.0], [213, 3.5], [226, 1.5], [249, 3.5], [274, 4.0], [305, 4.5], [339, 4.5], [352, 4.0], [380, 4.0], [480, 3.5], [506, 4.0], [570, 3.0], [573, 4.5], [580, 3.5], [610, 4.0]]"
53022,Wheels on Meals (Kuai can che) ,1984,Action|Comedy|Crime|Romance,87578,11205.0,,"[[599, 3.0], [610, 4.5]]"
53024,Jonestown: The Life and Death of Peoples Temple ,2006,Documentary,762111,36676.0,,"[[357, 4.5], [462, 4.0], [474, 4.0], [600, 3.0]]"
53121,Shrek the Third ,2007,Adventure|Animation|Children|Comedy|Fantasy,413267,810.0,,"[[21, 4.5], [45, 4.0], [62, 1.0], [104, 3.5], [105, 4.0], [111, 2.0], [139, 1.0], [177, 2.5], [213, 3.0], [232, 2.5], [249, 3.0], [256, 3.5], [274, 2.0], [380, 2.0], [381, 3.5], [388, 5.0], [414, 3.0], [475, 3.5], [483, 4.0], [509, 3.0], [534, 3.0]]"
53123,Once ,2006,Drama|Musical|Romance,907657,5723.0,,"[[28, 5.0], [241, 3.5], [274, 4.0], [414, 4.0], [474, 3.5], [483, 5.0], [509, 3.5], [514, 3.0], [525, 4.0]]"
